model,score,num_boost_round,epochs,batch_size,lr
LightGBM Regressor,4107.562735293326,104.0,,,
Logistic Regressor,63586.06647254968,,50.0,32.0,0.0003
XGBoost Regressor,4466.587076710823,1482.0,,,
XGBoost Regressor,4466.3637042397695,1330.0,,,
XGBoost Regressor,4466.310262843378,1293.0,,,
XGBoost Regressor,4466.17757662769,986.0,,,
XGBoost Regressor,4466.567000642762,1613.0,,,
FNN Regressor,77338.07382428876,,70.0,16.0,0.003
FNN Regressor,77345.18716837415,,70.0,16.0,0.001
FNN Regressor,77345.6457328297,,70.0,64.0,0.001
FNN Regressor,77345.78437738327,,70.0,64.0,0.001
FNN Regressor,76776.16687339892,,70.0,64.0,0.03
LightGBM Regressor,3937.003401730466,834.0,,,
LightGBM Regressor,3948.663675789383,1468.0,,,
LightGBM Regressor,3932.963320391853,929.0,,,
LightGBM Regressor,3944.0811677375395,765.0,,,
XGBoost Regressor,4466.048393851531,926.0,,,
XGBoost Regressor,4458.911236080249,422.0,,,
XGBoost Regressor,4460.298583478025,512.0,,,
XGBoost Regressor,4466.193329957159,981.0,,,
XGBoost Regressor,4466.552328042647,1902.0,,,
XGBoost Regressor,4466.56575608224,1722.0,,,
XGBoost Regressor,4466.3636214639555,1225.0,,,
XGBoost Regressor,4465.520370184102,890.0,,,
XGBoost Regressor,4464.088450978244,707.0,,,
XGBoost Regressor,4466.530731771151,1439.0,,,
LightGBM Regressor,3948.691129594414,1502.0,,,
LightGBM Regressor,3937.7379044469167,1087.0,,,
LightGBM Regressor,3952.2407688599483,689.0,,,
LightGBM Regressor,3934.8426958583564,900.0,,,
LightGBM Regressor,3953.27474337188,695.0,,,
LightGBM Regressor,4014.216739289219,239.0,,,
MLP Regressor,34883.39020825713,,60.0,256.0,0.0003
MLP Regressor,14645.13794652095,,60.0,256.0,0.001
MLP Regressor,14078.801052083918,,60.0,256.0,0.001
MLP Regressor,15099.820934774876,,60.0,256.0,0.001
MLP Regressor,14985.31565660141,,60.0,256.0,0.001
MLP Regressor,8643.11684678756,,170.0,256.0,0.001
LightGBM Regressor,3935.53967072134,904.0,,,
LightGBM Regressor,3933.6590629342227,944.0,,,
LightGBM Regressor,3947.0206556104986,1400.0,,,
LightGBM Regressor,3951.9318984563347,1623.0,,,
LightGBM Regressor,3948.013553422208,1450.0,,,
LightGBM Regressor,3947.0335904444128,1397.0,,,
MLP Regressor,8918.471014850145,,170.0,256.0,0.001
MLP Regressor,8545.201611882798,,170.0,256.0,0.001
MLP Regressor,8628.854084570088,,170.0,256.0,0.001
MLP Regressor,8691.122111264045,,170.0,64.0,0.001
MLP Regressor,8644.695678048398,,170.0,64.0,0.001
MLP Regressor,8626.603197986075,,170.0,128.0,0.001
MLP Regressor,8596.551127263636,,170.0,128.0,0.001
Logistic Regressor,72836.66019236186,,190.0,32.0,0.0003
Logistic Regressor,87775.48101764842,,190.0,32.0,0.0003
Logistic Regressor,72664.51276589517,,190.0,32.0,0.0003
Logistic Regressor,84959.13382942622,,190.0,32.0,0.0001
Logistic Regressor,66864.24784473925,,190.0,32.0,0.001
XGBoost Regressor,4466.551757513909,1984.0,,,
XGBoost Regressor,4466.2872625650225,1179.0,,,
XGBoost Regressor,4459.582406600705,550.0,,,
MLP Regressor,7941.648749285095,,370.0,128.0,0.001
MLP Regressor,7956.661876442244,,370.0,32.0,0.001
MLP Regressor,7976.732488567991,,370.0,32.0,0.001
MLP Regressor,8046.724621275326,,370.0,32.0,0.001
MLP Regressor,9018.96060448607,,370.0,32.0,0.0003
MLP Regressor,8658.426867731552,,370.0,64.0,0.0003
LightGBM Regressor,3950.8388902721567,1936.0,,,
LightGBM Regressor,3950.052715393331,1552.0,,,
XGBoost Regressor,4466.336983017296,1240.0,,,
MLP Regressor,9290.483626267109,,370.0,64.0,0.0003
MLP Regressor,9124.27899651328,,370.0,256.0,0.0003
MLP Regressor,8722.326636060587,,370.0,256.0,0.0003
MLP Regressor,11175.494931442125,,270.0,256.0,0.0003
Logistic Regressor,68217.25115006318,,190.0,16.0,0.001
Logistic Regressor,68335.38623294041,,190.0,64.0,0.001
Logistic Regressor,63115.95299630765,,210.0,64.0,0.001
Logistic Regressor,59999.03510392287,,210.0,64.0,0.001
Logistic Regressor,34652.63228113047,,210.0,64.0,0.003
Logistic Regressor,24759.72599489614,,210.0,32.0,0.003
Logistic Regressor,29239.529753709325,,210.0,32.0,0.003
Logistic Regressor,78008.34105098278,,210.0,32.0,0.001
Logistic Regressor,65449.9444535676,,210.0,32.0,0.0001
Logistic Regressor,51439.16550044564,,210.0,32.0,0.001
Logistic Regressor,60956.50359773398,,200.0,32.0,0.001
FNN Regressor,76398.98897900115,,90.0,64.0,0.03
LightGBM Regressor,3947.827346260298,614.0,,,
LightGBM Regressor,3945.2278811541114,755.0,,,
LightGBM Regressor,3948.652596540482,1461.0,,,
LightGBM Regressor,3936.5384981503244,1011.0,,,
MLP Regressor,9249.495108948264,,350.0,256.0,0.0003
MLP Regressor,7595.907919278429,,350.0,256.0,0.003
MLP Regressor,7850.209501747801,,350.0,256.0,0.003
LightGBM Regressor,3959.313370191186,519.0,,,
LightGBM Regressor,4188.251375465149,68.0,,,
LightGBM Regressor,3949.7593246645674,639.0,,,
XGBoost Regressor,4465.06622679679,769.0,,,
XGBoost Regressor,4466.358234836534,1137.0,,,
XGBoost Regressor,4462.991769606016,666.0,,,
XGBoost Regressor,4466.767733805287,276.0,,,
XGBoost Regressor,4466.211746562037,994.0,,,
XGBoost Regressor,4465.457511468815,298.0,,,
MLP Regressor,9231.368557531858,,350.0,256.0,0.0003
MLP Regressor,9024.564215664968,,350.0,256.0,0.0003
MLP Regressor,9981.708124122724,,290.0,256.0,0.0003
LightGBM Regressor,3939.045806102267,851.0,,,
XGBoost Regressor,4465.522455363487,898.0,,,
XGBoost Regressor,4466.54920674425,1778.0,,,
XGBoost Regressor,4466.591980405257,1507.0,,,
XGBoost Regressor,4464.9846774503785,767.0,,,
Logistic Regressor,56953.29027604287,,200.0,32.0,0.001
Logistic Regressor,46230.788389225876,,200.0,32.0,0.001
Logistic Regressor,77083.33637966245,,200.0,32.0,0.001
Logistic Regressor,50699.10972812721,,190.0,32.0,0.001
Logistic Regressor,61021.469077985945,,190.0,64.0,0.001
MLP Regressor,17530.275799493884,,290.0,256.0,0.0001
MLP Regressor,18541.751587016497,,290.0,256.0,0.0001
MLP Regressor,11764.200643067803,,480.0,256.0,0.0001
MLP Regressor,14341.068602716365,,480.0,256.0,0.0001
MLP Regressor,13963.469153922646,,480.0,256.0,0.0001
MLP Regressor,14165.21431599695,,380.0,256.0,0.0001
MLP Regressor,13428.105687561156,,440.0,256.0,0.0001
MLP Regressor,16685.02335077239,,260.0,256.0,0.0001
XGBoost Regressor,4466.584321452496,1662.0,,,
XGBoost Regressor,4466.555673887194,1899.0,,,
LightGBM Regressor,3934.9873949781772,937.0,,,
LightGBM Regressor,3997.914869786306,254.0,,,
LightGBM Regressor,3938.066319831008,809.0,,,
LightGBM Regressor,3946.243973640985,1388.0,,,
LightGBM Regressor,3936.794512008135,989.0,,,
LightGBM Regressor,3949.1144776813844,627.0,,,
LightGBM Regressor,4024.239598107483,224.0,,,
LightGBM Regressor,4060.8458812725776,158.0,,,
LightGBM Regressor,3936.390495319245,994.0,,,
Logistic Regressor,54882.665066129346,,190.0,16.0,0.001
Logistic Regressor,75292.50956257853,,190.0,16.0,0.0001
Logistic Regressor,59292.88791663428,,190.0,32.0,0.0001
Logistic Regressor,80185.3167316556,,190.0,32.0,0.0001
Logistic Regressor,72635.13538051744,,190.0,128.0,0.0001
Logistic Regressor,74141.44915283339,,190.0,128.0,0.0003
Logistic Regressor,72633.34386532914,,210.0,128.0,0.0003
Logistic Regressor,45801.49185491854,,210.0,128.0,0.001
Logistic Regressor,75401.74099562943,,170.0,128.0,0.001
Logistic Regressor,86692.6450646888,,100.0,128.0,0.001
Logistic Regressor,81699.29039892943,,100.0,128.0,0.001
Logistic Regressor,78356.39940109743,,110.0,128.0,0.001
Logistic Regressor,71297.23801847729,,140.0,128.0,0.001
Logistic Regressor,53752.03750506122,,310.0,128.0,0.001
XGBoost Regressor,4466.578574159359,1520.0,,,
XGBoost Regressor,4466.3708420873445,1163.0,,,
XGBoost Regressor,4466.439884537402,1364.0,,,
FNN Regressor,77344.71959040785,,90.0,64.0,0.001
FNN Regressor,77344.60189386831,,90.0,16.0,0.001
FNN Regressor,77329.15757981648,,280.0,16.0,0.001
FNN Regressor,77347.27665222628,,280.0,16.0,0.0001
MLP Regressor,10247.939960264119,,260.0,256.0,0.0003
MLP Regressor,9973.861711824671,,260.0,128.0,0.0003
FNN Regressor,77347.77997580287,,140.0,16.0,0.0001
XGBoost Regressor,4466.55248657132,1843.0,,,
XGBoost Regressor,4466.132160960383,1050.0,,,
XGBoost Regressor,4462.405796226654,643.0,,,
XGBoost Regressor,4466.330417720353,1285.0,,,
XGBoost Regressor,4466.488002732756,1398.0,,,
XGBoost Regressor,4466.293916489736,1208.0,,,
LightGBM Regressor,3952.184269889276,693.0,,,
LightGBM Regressor,3948.3820027358993,616.0,,,
LightGBM Regressor,3952.9451789242116,588.0,,,
LightGBM Regressor,3946.5374764753287,1390.0,,,
LightGBM Regressor,3938.864099617986,1203.0,,,
FNN Regressor,77347.82768582916,,120.0,16.0,0.0001
FNN Regressor,77344.0017190408,,120.0,16.0,0.001
FNN Regressor,77343.75650444541,,120.0,16.0,0.001
FNN Regressor,77347.3675436944,,120.0,16.0,0.0003
FNN Regressor,77344.94185440466,,280.0,16.0,0.0003
FNN Regressor,77203.42228806605,,280.0,16.0,0.003
FNN Regressor,77190.93289949236,,280.0,16.0,0.003
MLP Regressor,9670.45032316683,,260.0,64.0,0.0003
MLP Regressor,8927.199129609002,,380.0,64.0,0.0003
MLP Regressor,9187.703036211129,,370.0,64.0,0.0003
MLP Regressor,8894.144039402272,,370.0,128.0,0.0003
MLP Regressor,8814.05897901219,,370.0,64.0,0.0003
MLP Regressor,9805.22172191652,,280.0,64.0,0.0003
MLP Regressor,12460.244909915582,,190.0,64.0,0.0003
MLP Regressor,12806.96638172385,,190.0,32.0,0.0003
MLP Regressor,7911.159043200868,,190.0,32.0,0.003
MLP Regressor,13576.177667249738,,190.0,32.0,0.0003
MLP Regressor,9126.565894290186,,330.0,32.0,0.0003
MLP Regressor,11518.841638948428,,280.0,32.0,0.0003
MLP Regressor,10526.930268316119,,250.0,32.0,0.0003
MLP Regressor,10965.803083462144,,250.0,64.0,0.0003
MLP Regressor,8712.302117114834,,390.0,64.0,0.0003
FNN Regressor,77219.92245191234,,280.0,16.0,0.003
XGBoost Regressor,4465.901441341924,919.0,,,
XGBoost Regressor,4463.682233967179,685.0,,,
XGBoost Regressor,4466.326983490787,1007.0,,,
XGBoost Regressor,4454.186134024211,238.0,,,
XGBoost Regressor,4459.59519319374,547.0,,,
XGBoost Regressor,4451.645881283444,172.0,,,
XGBoost Regressor,4462.835124198611,613.0,,,
MLP Regressor,8652.565649706532,,390.0,64.0,0.0003
MLP Regressor,7853.6289689961295,,390.0,64.0,0.001
MLP Regressor,7925.124445681195,,390.0,128.0,0.001
MLP Regressor,7878.304401063059,,400.0,128.0,0.001
MLP Regressor,15261.607045006816,,400.0,128.0,0.0001
MLP Regressor,16569.69725629208,,330.0,128.0,0.0001
MLP Regressor,18122.894014790312,,330.0,256.0,0.0001
MLP Regressor,31398.43008608123,,260.0,256.0,0.0001
MLP Regressor,8257.498175694043,,260.0,256.0,0.001
FNN Regressor,77340.08913092753,,60.0,16.0,0.003
FNN Regressor,77339.4010118016,,60.0,16.0,0.003
Logistic Regressor,39722.48163256812,,490.0,128.0,0.001
Logistic Regressor,19113.886396506146,,490.0,128.0,0.003
Logistic Regressor,31954.804349086826,,280.0,128.0,0.003
Logistic Regressor,54929.339066036824,,70.0,128.0,0.003
Logistic Regressor,34789.5281962449,,260.0,128.0,0.003
Logistic Regressor,18376.42325051901,,260.0,128.0,0.003
Logistic Regressor,23573.613831996136,,210.0,128.0,0.003
Logistic Regressor,47722.87422147515,,150.0,128.0,0.003
Logistic Regressor,26315.84939278022,,150.0,128.0,0.003
Logistic Regressor,17738.20215677482,,310.0,128.0,0.003
Logistic Regressor,21151.3975012878,,310.0,32.0,0.003
LightGBM Regressor,3937.533224148577,1161.0,,,
LightGBM Regressor,3936.4904594216805,1041.0,,,
LightGBM Regressor,3949.111809714992,1481.0,,,
LightGBM Regressor,3950.8503212550777,1930.0,,,
LightGBM Regressor,3950.4864636076663,1747.0,,,
XGBoost Regressor,4459.265172908052,392.0,,,
XGBoost Regressor,4464.269413511786,713.0,,,
XGBoost Regressor,4466.3439601428245,1315.0,,,
XGBoost Regressor,4466.331806806027,1282.0,,,
XGBoost Regressor,4466.352551125382,1279.0,,,
FNN Regressor,76900.01389322354,,60.0,16.0,0.03
FNN Regressor,77346.2869608583,,60.0,16.0,0.001
LightGBM Regressor,3936.703143239457,1012.0,,,
XGBoost Regressor,4466.552778824943,1904.0,,,
XGBoost Regressor,4466.183500556326,968.0,,,
XGBoost Regressor,4466.5607217373745,1690.0,,,
XGBoost Regressor,4466.130336150393,1057.0,,,
XGBoost Regressor,4465.558759647622,868.0,,,
XGBoost Regressor,4466.173009110739,933.0,,,
XGBoost Regressor,4466.463651950291,1376.0,,,
XGBoost Regressor,4466.5582206467925,1872.0,,,
MLP Regressor,7777.944329029928,,390.0,256.0,0.001
MLP Regressor,7812.779821183219,,390.0,64.0,0.001
MLP Regressor,7905.005816164397,,390.0,256.0,0.001
MLP Regressor,7868.799744047367,,390.0,256.0,0.001
MLP Regressor,8958.600672445573,,390.0,256.0,0.0003
LightGBM Regressor,3954.372625907026,584.0,,,
LightGBM Regressor,3940.640264702465,1279.0,,,
LightGBM Regressor,3944.0811677375395,765.0,,,
MLP Regressor,8783.167670347988,,390.0,64.0,0.0003
LightGBM Regressor,3937.3412058880162,1145.0,,,
LightGBM Regressor,3950.902799481119,1579.0,,,
LightGBM Regressor,3951.039589972895,1696.0,,,
LightGBM Regressor,3941.8758557860074,1309.0,,,
LightGBM Regressor,3972.792303400454,435.0,,,
Logistic Regressor,18511.152354284037,,310.0,16.0,0.003
Logistic Regressor,22892.67754219944,,430.0,16.0,0.003
Logistic Regressor,11353.741938742553,,430.0,16.0,0.01
Logistic Regressor,19462.997099324326,,430.0,16.0,0.003
Logistic Regressor,10443.357826957063,,430.0,16.0,0.01
Logistic Regressor,10037.081881359954,,430.0,32.0,0.01
Logistic Regressor,11004.7254446146,,480.0,32.0,0.01
Logistic Regressor,11092.155763430163,,430.0,32.0,0.01
MLP Regressor,8760.45269278656,,470.0,64.0,0.0003
MLP Regressor,8529.411917768128,,470.0,64.0,0.0003
MLP Regressor,8802.840599793843,,470.0,32.0,0.0003
MLP Regressor,8869.074931595758,,440.0,32.0,0.0003
MLP Regressor,8672.73006782046,,440.0,32.0,0.0003
MLP Regressor,8833.478498461163,,440.0,64.0,0.0003
MLP Regressor,8611.476989211598,,440.0,64.0,0.0003
MLP Regressor,13458.024776687555,,440.0,64.0,0.0001
MLP Regressor,14570.258974893359,,440.0,32.0,0.0001
MLP Regressor,8553.325608296118,,440.0,32.0,0.0003
MLP Regressor,8542.034509023782,,440.0,64.0,0.0003
MLP Regressor,8598.66504921612,,440.0,64.0,0.0003
MLP Regressor,8550.943107914029,,440.0,64.0,0.0003
MLP Regressor,8751.780049272582,,400.0,64.0,0.0003
MLP Regressor,10227.167819229791,,310.0,64.0,0.0003
MLP Regressor,9040.388166204688,,310.0,64.0,0.0003
LightGBM Regressor,3945.885172995262,1357.0,,,
LightGBM Regressor,3939.2169811673643,1236.0,,,
LightGBM Regressor,3950.996098230771,1583.0,,,
LightGBM Regressor,3951.595499877074,1651.0,,,
LightGBM Regressor,3937.970820677964,1166.0,,,
LightGBM Regressor,4046.2022600276614,191.0,,,
LightGBM Regressor,4099.805178352199,113.0,,,
LightGBM Regressor,3987.522794442692,313.0,,,
Logistic Regressor,27752.750594062698,,430.0,32.0,0.001
Logistic Regressor,29322.54862983923,,430.0,32.0,0.001
Logistic Regressor,53481.310054319045,,430.0,64.0,0.001
MLP Regressor,12766.59335104701,,180.0,64.0,0.0003
LightGBM Regressor,3951.903974906355,691.0,,,
LightGBM Regressor,3938.981102381408,1182.0,,,
LightGBM Regressor,3937.46299385978,1103.0,,,
LightGBM Regressor,3948.2929953655175,1525.0,,,
LightGBM Regressor,3948.7228279229575,1513.0,,,
LightGBM Regressor,3947.919292385208,1432.0,,,
LightGBM Regressor,3950.5864702023587,719.0,,,
FNN Regressor,77345.93146144475,,60.0,64.0,0.001
FNN Regressor,77346.7270289696,,60.0,16.0,0.001
FNN Regressor,77340.84330461931,,170.0,16.0,0.001
FNN Regressor,77289.77197701098,,170.0,16.0,0.003
FNN Regressor,77320.83610095842,,120.0,16.0,0.003
FNN Regressor,77347.83578454673,,120.0,16.0,0.0001
LightGBM Regressor,3952.6229921142844,1633.0,,,
MLP Regressor,8858.115859887204,,400.0,64.0,0.0003
MLP Regressor,7894.436752733065,,400.0,64.0,0.003
MLP Regressor,7724.241647205554,,400.0,64.0,0.003
MLP Regressor,7747.242772662232,,400.0,64.0,0.003
MLP Regressor,7737.860917840779,,400.0,256.0,0.003
MLP Regressor,7789.932919257774,,400.0,256.0,0.003
XGBoost Regressor,4466.403406474908,1269.0,,,
FNN Regressor,77347.73992332879,,120.0,16.0,0.0001
FNN Regressor,77347.98474237874,,120.0,16.0,0.0001
FNN Regressor,77347.82045674433,,120.0,64.0,0.0001
FNN Regressor,77348.45019085068,,120.0,64.0,0.0001
FNN Regressor,77347.94229610398,,120.0,16.0,0.0001
XGBoost Regressor,4466.09831371824,1090.0,,,
XGBoost Regressor,4458.134440218107,252.0,,,
XGBoost Regressor,4463.286182593576,625.0,,,
XGBoost Regressor,4463.283816659565,624.0,,,
XGBoost Regressor,4466.591490863475,1496.0,,,
XGBoost Regressor,4464.824285348849,795.0,,,
XGBoost Regressor,4466.5421905542225,1601.0,,,
XGBoost Regressor,4466.544596763559,1446.0,,,
XGBoost Regressor,4463.23027919764,601.0,,,
XGBoost Regressor,4452.453197543631,231.0,,,
FNN Regressor,77347.79469342818,,120.0,16.0,0.0001
FNN Regressor,77348.00299084013,,120.0,32.0,0.0001
FNN Regressor,77347.93357408886,,120.0,128.0,0.0001
FNN Regressor,77348.39721202772,,120.0,128.0,0.0001
Logistic Regressor,27431.738045554324,,430.0,256.0,0.001
MLP Regressor,7885.358156780625,,410.0,256.0,0.003
MLP Regressor,8711.390401339522,,410.0,256.0,0.0003
MLP Regressor,11035.598817831251,,220.0,256.0,0.0003
MLP Regressor,9446.785839064833,,300.0,256.0,0.0003
XGBoost Regressor,4465.1924598198375,838.0,,,
XGBoost Regressor,4465.558759647622,868.0,,,
XGBoost Regressor,4466.552151673607,1789.0,,,
XGBoost Regressor,4466.591734986084,1656.0,,,
MLP Regressor,8784.381138213486,,410.0,256.0,0.0003
MLP Regressor,8590.350630364366,,410.0,256.0,0.0003
MLP Regressor,7937.7839807514965,,410.0,256.0,0.001
MLP Regressor,7951.814969255232,,490.0,256.0,0.001
MLP Regressor,7891.296798549106,,490.0,256.0,0.001
XGBoost Regressor,4466.038556911433,930.0,,,
XGBoost Regressor,4458.974289039337,394.0,,,
Logistic Regressor,44414.88323642481,,280.0,256.0,0.001
MLP Regressor,8317.97017370293,,270.0,256.0,0.001
MLP Regressor,8304.903827476364,,270.0,256.0,0.001
MLP Regressor,9374.397520506222,,130.0,256.0,0.001
LightGBM Regressor,3947.2719471574997,1410.0,,,
LightGBM Regressor,3935.630353791696,908.0,,,
MLP Regressor,8949.212028056052,,130.0,64.0,0.001
MLP Regressor,18332.705050436838,,50.0,64.0,0.001
MLP Regressor,17467.72414706017,,50.0,64.0,0.001
MLP Regressor,17424.10050559658,,50.0,128.0,0.001
MLP Regressor,13576.867975301486,,50.0,32.0,0.001
MLP Regressor,17546.279191783113,,50.0,64.0,0.001
MLP Regressor,71434.08850477205,,50.0,64.0,0.0001
MLP Regressor,14946.998280970412,,50.0,64.0,0.001
MLP Regressor,10152.341827820506,,90.0,64.0,0.001
MLP Regressor,18769.37171914339,,90.0,64.0,0.0003
MLP Regressor,19919.92784709153,,90.0,64.0,0.0003
MLP Regressor,13798.174117326418,,150.0,64.0,0.0003
MLP Regressor,8746.188946924134,,150.0,64.0,0.001
MLP Regressor,11501.752793328022,,90.0,64.0,0.001
MLP Regressor,16547.657019211834,,90.0,64.0,0.0003
MLP Regressor,25413.378901877524,,90.0,128.0,0.0003
Logistic Regressor,54647.28142274117,,280.0,64.0,0.001
FNN Regressor,77347.64784567522,,150.0,128.0,0.0001
FNN Regressor,77347.66454953633,,150.0,128.0,0.0001
FNN Regressor,77341.21674601667,,150.0,128.0,0.001
FNN Regressor,73483.59989653218,,150.0,128.0,0.03
Logistic Regressor,52839.87996723396,,180.0,64.0,0.001
Logistic Regressor,58766.14066516635,,180.0,64.0,0.0001
Logistic Regressor,58093.7112687223,,180.0,64.0,0.0003
Logistic Regressor,89254.22509352624,,100.0,64.0,0.0003
Logistic Regressor,83572.5090053924,,100.0,16.0,0.0003
MLP Regressor,13866.280732102707,,200.0,128.0,0.0003
MLP Regressor,7936.01174882516,,200.0,128.0,0.003
MLP Regressor,7956.222283526665,,200.0,32.0,0.003
MLP Regressor,7684.159860379353,,360.0,32.0,0.003
MLP Regressor,7847.837037527062,,360.0,64.0,0.003
MLP Regressor,7716.418885269083,,360.0,64.0,0.003
FNN Regressor,73952.01677762385,,150.0,128.0,0.03
FNN Regressor,72791.59367936672,,150.0,256.0,0.03
FNN Regressor,73067.92781144603,,150.0,128.0,0.03
FNN Regressor,60205.787129145654,,330.0,128.0,0.03
FNN Regressor,62774.51554281704,,330.0,64.0,0.03
FNN Regressor,62535.57731418852,,330.0,16.0,0.03
FNN Regressor,77319.24549986048,,330.0,16.0,0.001
FNN Regressor,77323.53736818813,,300.0,16.0,0.001
LightGBM Regressor,4060.8458812725776,158.0,,,
LightGBM Regressor,3935.3433073169617,901.0,,,
LightGBM Regressor,3977.766117908718,336.0,,,
LightGBM Regressor,3956.215619550092,555.0,,,
LightGBM Regressor,3950.1056359928175,608.0,,,
LightGBM Regressor,3966.417679489327,478.0,,,
LightGBM Regressor,3937.2987984796164,1026.0,,,
XGBoost Regressor,4466.332074677274,1307.0,,,
XGBoost Regressor,4466.584418050134,1503.0,,,
XGBoost Regressor,4466.54989515573,1769.0,,,
XGBoost Regressor,4465.38421857073,855.0,,,
XGBoost Regressor,4466.556321312187,1542.0,,,
XGBoost Regressor,4466.5526668136745,1797.0,,,
FNN Regressor,77323.55474965971,,300.0,16.0,0.001
