model,score,num_boost_round,epochs,batch_size,lr
MLP Regressor,50293.18720267449,,380.0,32.0,0.0003
MLP Regressor,50313.62897969651,,270.0,32.0,0.0003
MLP Regressor,50320.65202184243,,290.0,32.0,0.0003
MLP Regressor,50313.84761828882,,290.0,32.0,0.0003
MLP Regressor,50306.84734135957,,310.0,32.0,0.0003
MLP Regressor,50446.110404652696,,310.0,32.0,0.0001
MLP Regressor,50450.029647454256,,310.0,128.0,0.0001
MLP Regressor,50483.82237046741,,130.0,128.0,0.0001
MLP Regressor,50480.10110851089,,160.0,128.0,0.0001
LightGBM Regressor,12546.669451151674,1289.0,,,
LightGBM Regressor,15708.564503040563,872.0,,,
LightGBM Regressor,35810.02844217985,177.0,,,
LightGBM Regressor,15786.352436527986,864.0,,,
LightGBM Regressor,25078.427120860037,412.0,,,
LightGBM Regressor,14626.117361529832,1021.0,,,
LightGBM Regressor,12974.695995111853,1228.0,,,
LightGBM Regressor,13546.178471926087,1131.0,,,
LightGBM Regressor,35363.82374703024,187.0,,,
LightGBM Regressor,16350.53288254346,821.0,,,
XGBoost Regressor,3426.6033533820087,705.0,,,
FNN Regressor,50481.17529707715,,110.0,16.0,0.003
FNN Regressor,50484.443201853166,,110.0,16.0,0.003
FNN Regressor,50491.08261239929,,110.0,16.0,0.0003
XGBoost Regressor,3426.6033862984464,1186.0,,,
LightGBM Regressor,10527.850611198775,1712.0,,,
LightGBM Regressor,10775.767871114054,1615.0,,,
LightGBM Regressor,10995.356716491253,1559.0,,,
LightGBM Regressor,17704.710567377602,736.0,,,
Logistic Regressor,50462.56104147856,,260.0,128.0,0.003
Logistic Regressor,50473.7264690785,,260.0,128.0,0.001
Logistic Regressor,50466.2770210912,,260.0,128.0,0.003
Logistic Regressor,50470.94992883837,,260.0,128.0,0.003
Logistic Regressor,50467.639324021206,,260.0,64.0,0.003
Logistic Regressor,50470.879248752615,,260.0,64.0,0.001
Logistic Regressor,50476.98755730909,,260.0,256.0,0.001
Logistic Regressor,50480.14405963653,,340.0,256.0,0.001
Logistic Regressor,50497.60566949128,,340.0,256.0,0.0001
Logistic Regressor,50495.02394847396,,340.0,256.0,0.0001
Logistic Regressor,50484.356379253375,,330.0,256.0,0.0001
Logistic Regressor,50485.10220682433,,300.0,256.0,0.0001
Logistic Regressor,50478.62870691009,,300.0,256.0,0.001
Logistic Regressor,50486.53538666056,,210.0,256.0,0.001
Logistic Regressor,50475.445554378275,,300.0,256.0,0.001
MLP Regressor,50418.045702722586,,160.0,128.0,0.0003
MLP Regressor,50408.191834601435,,160.0,64.0,0.0003
MLP Regressor,50377.13521051662,,200.0,64.0,0.0003
FNN Regressor,50490.963313791195,,110.0,16.0,0.001
MLP Regressor,50446.80331292847,,120.0,64.0,0.0003
Logistic Regressor,50465.93524201573,,300.0,256.0,0.003
Logistic Regressor,50464.88422995213,,300.0,64.0,0.003
FNN Regressor,50358.47236749913,,110.0,16.0,0.03
FNN Regressor,50236.82948329102,,230.0,16.0,0.03
LightGBM Regressor,39911.34886725775,101.0,,,
LightGBM Regressor,16908.793304886713,783.0,,,
LightGBM Regressor,31270.35393665471,258.0,,,
LightGBM Regressor,43101.06680394884,59.0,,,
LightGBM Regressor,26553.17170878255,369.0,,,
XGBoost Regressor,3426.592621575195,524.0,,,
XGBoost Regressor,3426.6033862984464,1005.0,,,
XGBoost Regressor,3426.6033862984464,861.0,,,
XGBoost Regressor,3426.6033862984464,1720.0,,,
XGBoost Regressor,3426.6033862984464,1742.0,,,
XGBoost Regressor,3426.6033862984464,1207.0,,,
XGBoost Regressor,3426.6033862984464,1872.0,,,
XGBoost Regressor,3426.6033862984464,1105.0,,,
MLP Regressor,50390.07129638387,,210.0,64.0,0.0003
MLP Regressor,50384.66715904415,,210.0,128.0,0.0003
MLP Regressor,50337.58561489205,,280.0,128.0,0.0003
MLP Regressor,50456.43026315673,,280.0,128.0,0.0001
MLP Regressor,50137.0713949995,,280.0,128.0,0.001
MLP Regressor,50137.28351775072,,420.0,128.0,0.001
MLP Regressor,50123.512364772585,,420.0,128.0,0.001
MLP Regressor,50421.58304943039,,420.0,128.0,0.0001
MLP Regressor,50264.3443350246,,420.0,128.0,0.0003
MLP Regressor,50096.16043600871,,420.0,128.0,0.003
MLP Regressor,50059.38612007186,,420.0,64.0,0.003
Logistic Regressor,50482.76053904005,,80.0,64.0,0.003
Logistic Regressor,50482.63404197278,,60.0,64.0,0.003
Logistic Regressor,50489.51498310589,,60.0,256.0,0.003
Logistic Regressor,50473.9723752222,,230.0,256.0,0.003
Logistic Regressor,50461.95731192994,,320.0,256.0,0.003
Logistic Regressor,50478.65509044922,,170.0,256.0,0.003
Logistic Regressor,50467.47575830599,,170.0,256.0,0.003
Logistic Regressor,50452.000890924,,360.0,256.0,0.003
LightGBM Regressor,33453.47877588665,222.0,,,
LightGBM Regressor,18523.488540583523,689.0,,,
LightGBM Regressor,34076.79204129704,211.0,,,
LightGBM Regressor,17544.070024327004,748.0,,,
LightGBM Regressor,16776.229015545385,794.0,,,
LightGBM Regressor,16994.770164553556,779.0,,,
LightGBM Regressor,14585.915748458752,1027.0,,,
LightGBM Regressor,10102.530556826203,1896.0,,,
LightGBM Regressor,10952.667962469735,1570.0,,,
LightGBM Regressor,10254.875552656418,1818.0,,,
LightGBM Regressor,11292.349858350544,1494.0,,,
LightGBM Regressor,17773.79161901259,732.0,,,
FNN Regressor,50041.90503728495,,230.0,16.0,0.03
FNN Regressor,49906.503021028206,,230.0,64.0,0.03
FNN Regressor,50262.48873146685,,230.0,128.0,0.03
FNN Regressor,50293.41326004512,,230.0,64.0,0.03
FNN Regressor,49796.3609102187,,300.0,64.0,0.03
XGBoost Regressor,3426.6033862984464,1030.0,,,
FNN Regressor,48829.04957020193,,300.0,64.0,0.03
FNN Regressor,49952.005629670195,,180.0,64.0,0.03
FNN Regressor,49994.10057222594,,180.0,128.0,0.03
MLP Regressor,50135.23690158473,,200.0,64.0,0.003
Logistic Regressor,50456.182538243964,,360.0,64.0,0.003
Logistic Regressor,50481.331645834245,,360.0,64.0,0.0003
Logistic Regressor,50484.85864488124,,360.0,64.0,0.001
Logistic Regressor,50471.851368008625,,400.0,64.0,0.001
Logistic Regressor,50455.88068516583,,400.0,64.0,0.003
XGBoost Regressor,3426.6033862984464,996.0,,,
XGBoost Regressor,3426.592979640742,548.0,,,
XGBoost Regressor,3425.879780964242,160.0,,,
XGBoost Regressor,3426.594926607173,631.0,,,
XGBoost Regressor,3426.0818682813824,195.0,,,
XGBoost Regressor,3426.594005698272,398.0,,,
XGBoost Regressor,3426.5949361524763,621.0,,,
LightGBM Regressor,14965.013800995815,974.0,,,
LightGBM Regressor,16480.181670987713,811.0,,,
LightGBM Regressor,14768.184700235355,1001.0,,,
LightGBM Regressor,16423.015792646853,816.0,,,
LightGBM Regressor,17590.00541161776,745.0,,,
FNN Regressor,50285.54870141259,,180.0,64.0,0.03
FNN Regressor,49573.265257918814,,180.0,64.0,0.03
FNN Regressor,50460.631194930036,,180.0,64.0,0.03
FNN Regressor,50191.58442910342,,180.0,128.0,0.03
FNN Regressor,50297.0787612002,,180.0,128.0,0.03
LightGBM Regressor,16499.62857602818,810.0,,,
LightGBM Regressor,15506.64759699323,896.0,,,
LightGBM Regressor,34652.29560810586,200.0,,,
LightGBM Regressor,20975.56105595617,574.0,,,
LightGBM Regressor,13616.66930516792,1124.0,,,
LightGBM Regressor,12920.535285557151,1238.0,,,
LightGBM Regressor,19143.85833069471,659.0,,,
LightGBM Regressor,21313.81138003425,559.0,,,
LightGBM Regressor,31709.420461762285,249.0,,,
LightGBM Regressor,22715.38731897405,501.0,,,
LightGBM Regressor,12221.412723234027,1337.0,,,
LightGBM Regressor,10341.141658270273,1785.0,,,
LightGBM Regressor,15697.053911282404,874.0,,,
LightGBM Regressor,11327.980386098345,1487.0,,,
LightGBM Regressor,13321.705983939344,1154.0,,,
Logistic Regressor,50446.32637399058,,410.0,64.0,0.003
Logistic Regressor,50455.40578770883,,410.0,16.0,0.003
Logistic Regressor,50466.320962708596,,260.0,16.0,0.003
LightGBM Regressor,23779.075276231855,454.0,,,
LightGBM Regressor,22871.026252264124,495.0,,,
FNN Regressor,49772.03440451726,,200.0,128.0,0.03
MLP Regressor,50376.621182076575,,200.0,64.0,0.0003
MLP Regressor,50385.21337463467,,200.0,64.0,0.0003
MLP Regressor,50294.95772984362,,330.0,64.0,0.0003
MLP Regressor,50301.587435529764,,330.0,32.0,0.0003
MLP Regressor,50453.119081026736,,330.0,32.0,0.0001
LightGBM Regressor,15158.299343151592,941.0,,,
LightGBM Regressor,21313.81138003425,559.0,,,
LightGBM Regressor,23380.813360144468,473.0,,,
LightGBM Regressor,15515.522376718152,895.0,,,
LightGBM Regressor,13033.84720828723,1210.0,,,
LightGBM Regressor,9997.0896705826,1944.0,,,
LightGBM Regressor,15038.869470089076,970.0,,,
LightGBM Regressor,22871.026252264124,495.0,,,
FNN Regressor,49625.0255665353,,200.0,256.0,0.03
FNN Regressor,50623.729289168004,,200.0,64.0,0.03
FNN Regressor,50130.20867819713,,310.0,64.0,0.03
FNN Regressor,49608.98201989801,,440.0,64.0,0.03
FNN Regressor,50110.826110393944,,440.0,16.0,0.03
FNN Regressor,49882.97549793205,,300.0,16.0,0.03
FNN Regressor,49878.85594147498,,300.0,16.0,0.03
FNN Regressor,43488.194989742995,,460.0,16.0,0.03
Logistic Regressor,50464.1220872393,,260.0,32.0,0.003
Logistic Regressor,50470.401748344484,,260.0,32.0,0.003
Logistic Regressor,50454.47358134248,,260.0,32.0,0.003
LightGBM Regressor,32658.998429014347,233.0,,,
LightGBM Regressor,30610.29747704987,270.0,,,
LightGBM Regressor,26948.662616401285,359.0,,,
LightGBM Regressor,16776.67096374763,793.0,,,
MLP Regressor,50458.437378701434,,220.0,32.0,0.0001
MLP Regressor,50486.20376269703,,100.0,32.0,0.0001
MLP Regressor,50321.61763386685,,100.0,32.0,0.001
MLP Regressor,50313.17167250925,,100.0,32.0,0.001
MLP Regressor,50315.44278092319,,100.0,32.0,0.001
MLP Regressor,50137.79983345051,,100.0,32.0,0.003
MLP Regressor,50174.174960133874,,100.0,128.0,0.003
MLP Regressor,50133.362139863704,,230.0,128.0,0.003
XGBoost Regressor,3426.6033862984464,1141.0,,,
XGBoost Regressor,3426.1172698883274,179.0,,,
XGBoost Regressor,3426.6033862984464,942.0,,,
MLP Regressor,50136.25890094212,,130.0,128.0,0.003
MLP Regressor,50132.442946511735,,160.0,128.0,0.003
MLP Regressor,50402.63640434849,,160.0,128.0,0.0003
MLP Regressor,50421.92718091838,,140.0,128.0,0.0003
MLP Regressor,50276.1555224589,,140.0,128.0,0.001
MLP Regressor,50271.03493857829,,140.0,32.0,0.001
MLP Regressor,50292.241900209374,,130.0,32.0,0.001
FNN Regressor,49308.27805052898,,300.0,16.0,0.03
FNN Regressor,49021.4717219597,,300.0,64.0,0.03
FNN Regressor,50016.30371243309,,200.0,64.0,0.03
FNN Regressor,49732.68878204444,,130.0,64.0,0.03
FNN Regressor,50381.470826044264,,120.0,64.0,0.03
FNN Regressor,50033.8881727421,,120.0,128.0,0.03
FNN Regressor,50489.59564486881,,120.0,128.0,0.001
FNN Regressor,50491.02681527356,,120.0,128.0,0.0003
FNN Regressor,50489.32093069334,,340.0,128.0,0.0003
FNN Regressor,50488.00847557728,,340.0,64.0,0.0003
XGBoost Regressor,3426.6033862984464,1440.0,,,
Logistic Regressor,50418.44699163296,,260.0,32.0,0.01
FNN Regressor,50489.78138855093,,340.0,64.0,0.0003
FNN Regressor,50487.64633268606,,340.0,256.0,0.0003
FNN Regressor,50475.8157856263,,340.0,256.0,0.001
XGBoost Regressor,3426.6033862984464,1938.0,,,
XGBoost Regressor,3426.6033862984464,1181.0,,,
XGBoost Regressor,3426.6033862984464,1772.0,,,
XGBoost Regressor,3426.6033862984464,1478.0,,,
XGBoost Regressor,3426.6033813754984,779.0,,,
XGBoost Regressor,3426.6033862984464,1470.0,,,
XGBoost Regressor,3426.603365631928,715.0,,,
LightGBM Regressor,26460.79730123568,373.0,,,
LightGBM Regressor,29773.78927301721,284.0,,,
LightGBM Regressor,13056.333899432977,1202.0,,,
LightGBM Regressor,14672.244839263878,1015.0,,,
LightGBM Regressor,13901.222116732482,1093.0,,,
LightGBM Regressor,35024.09959950869,194.0,,,
MLP Regressor,50132.23004466723,,310.0,32.0,0.001
MLP Regressor,50154.44057682414,,310.0,128.0,0.001
MLP Regressor,50133.25641595378,,380.0,128.0,0.001
MLP Regressor,50101.9250871386,,380.0,128.0,0.001
MLP Regressor,50442.88034292478,,380.0,128.0,0.0001
Logistic Regressor,50412.22820681907,,260.0,32.0,0.01
Logistic Regressor,50418.49101814175,,260.0,32.0,0.01
Logistic Regressor,50386.84987380673,,360.0,32.0,0.01
Logistic Regressor,50387.886192613514,,370.0,32.0,0.01
Logistic Regressor,50476.447097616285,,370.0,32.0,0.001
Logistic Regressor,50382.81105829615,,370.0,32.0,0.01
Logistic Regressor,50459.443235305844,,370.0,32.0,0.003
FNN Regressor,49865.40873238883,,340.0,256.0,0.01
FNN Regressor,49775.87865846497,,340.0,128.0,0.01
FNN Regressor,45999.15634479081,,340.0,128.0,0.03
FNN Regressor,50301.25640746904,,370.0,128.0,0.03
FNN Regressor,50247.86647126242,,150.0,128.0,0.03
FNN Regressor,50229.91784388541,,150.0,128.0,0.03
FNN Regressor,50473.13511398524,,150.0,128.0,0.003
FNN Regressor,50491.326228969105,,150.0,128.0,0.0003
FNN Regressor,50450.4539979673,,150.0,128.0,0.01
FNN Regressor,50251.69596251258,,320.0,128.0,0.01
XGBoost Regressor,3426.6033862984464,1474.0,,,
FNN Regressor,50084.39422322274,,320.0,32.0,0.01
FNN Regressor,50164.35175123605,,290.0,32.0,0.01
XGBoost Regressor,3426.6033862984464,1039.0,,,
FNN Regressor,49599.129747727166,,330.0,32.0,0.01
FNN Regressor,47235.611343716184,,480.0,32.0,0.01
Logistic Regressor,50465.599656681115,,170.0,32.0,0.003
Logistic Regressor,50438.59562249138,,170.0,32.0,0.01
Logistic Regressor,50485.41766942101,,170.0,32.0,0.001
Logistic Regressor,50484.5915106239,,170.0,16.0,0.001
Logistic Regressor,50494.01605988256,,170.0,32.0,0.001
Logistic Regressor,50487.76944891967,,50.0,32.0,0.001
Logistic Regressor,50483.064225933726,,50.0,32.0,0.001
Logistic Regressor,50489.15047806346,,70.0,32.0,0.001
Logistic Regressor,50484.07375788144,,70.0,32.0,0.001
Logistic Regressor,50483.975055093484,,70.0,32.0,0.001
Logistic Regressor,50489.91198787628,,70.0,32.0,0.0003
Logistic Regressor,50487.63891152719,,70.0,64.0,0.0003
Logistic Regressor,50488.02748798047,,70.0,16.0,0.0003
Logistic Regressor,50491.03098702632,,70.0,32.0,0.0003
Logistic Regressor,50494.965258996206,,70.0,32.0,0.0003
Logistic Regressor,50495.6499562647,,70.0,32.0,0.0003
Logistic Regressor,50497.749721926695,,70.0,16.0,0.0003
Logistic Regressor,50485.523694088595,,200.0,16.0,0.0003
Logistic Regressor,50491.943467407764,,200.0,16.0,0.001
Logistic Regressor,50486.37300613647,,120.0,16.0,0.001
Logistic Regressor,50492.86449022832,,120.0,32.0,0.001
Logistic Regressor,50479.34062124653,,120.0,32.0,0.003
Logistic Regressor,50484.04010328951,,120.0,32.0,0.003
Logistic Regressor,50444.949580979315,,120.0,32.0,0.01
Logistic Regressor,50492.546655446145,,120.0,32.0,0.001
Logistic Regressor,50487.74262916725,,290.0,32.0,0.001
Logistic Regressor,50479.01493339112,,290.0,64.0,0.001
FNN Regressor,50008.46466080632,,380.0,32.0,0.01
FNN Regressor,50479.27710564771,,380.0,32.0,0.001
FNN Regressor,50472.94162929316,,380.0,16.0,0.001
FNN Regressor,50473.52151879683,,420.0,16.0,0.001
FNN Regressor,50488.13705571626,,420.0,16.0,0.0003
FNN Regressor,50472.28259064588,,420.0,16.0,0.003
MLP Regressor,50429.52086595014,,380.0,32.0,0.0001
MLP Regressor,50428.12350733298,,380.0,32.0,0.0001
MLP Regressor,50438.88980061122,,380.0,128.0,0.0001
FNN Regressor,50414.35249668651,,420.0,16.0,0.003
FNN Regressor,49741.979380139564,,420.0,16.0,0.01
FNN Regressor,50245.416354043155,,230.0,16.0,0.01
FNN Regressor,50430.944600165836,,230.0,64.0,0.01
Logistic Regressor,50477.66648765871,,460.0,64.0,0.001
Logistic Regressor,50371.29124922127,,460.0,64.0,0.01
Logistic Regressor,50374.076721703335,,460.0,64.0,0.01
Logistic Regressor,50418.31797589686,,260.0,64.0,0.01
Logistic Regressor,50407.21244748237,,260.0,32.0,0.01
FNN Regressor,49889.48958365309,,230.0,64.0,0.03
FNN Regressor,49690.21661805197,,260.0,64.0,0.03
FNN Regressor,50482.25252685387,,260.0,64.0,0.003
FNN Regressor,50491.38115998376,,260.0,64.0,0.0001
LightGBM Regressor,20922.961970738434,575.0,,,
LightGBM Regressor,12336.217113827357,1318.0,,,
LightGBM Regressor,11143.637422437036,1526.0,,,
LightGBM Regressor,10390.25431688983,1765.0,,,
LightGBM Regressor,11674.223569849288,1431.0,,,
FNN Regressor,50490.893090186255,,310.0,64.0,0.0001
Logistic Regressor,50459.817657179825,,90.0,32.0,0.01
Logistic Regressor,50460.88636764913,,90.0,32.0,0.01
Logistic Regressor,50432.752776861584,,180.0,32.0,0.01
Logistic Regressor,50438.22880422804,,180.0,32.0,0.01
Logistic Regressor,50429.078649403076,,180.0,16.0,0.01
Logistic Regressor,50429.070474356195,,190.0,16.0,0.01
Logistic Regressor,50459.76021625378,,90.0,16.0,0.01
Logistic Regressor,50462.91657541564,,90.0,16.0,0.01
Logistic Regressor,50492.13208107841,,90.0,16.0,0.001
Logistic Regressor,50486.8624640841,,90.0,32.0,0.001
Logistic Regressor,50485.09342290369,,90.0,64.0,0.001
FNN Regressor,50475.90830412257,,310.0,64.0,0.003
FNN Regressor,49708.378415261745,,310.0,64.0,0.03
Logistic Regressor,50478.42503244902,,280.0,64.0,0.001
Logistic Regressor,50474.16683222476,,280.0,64.0,0.001
Logistic Regressor,50476.18557537165,,320.0,64.0,0.001
MLP Regressor,50444.29679420418,,380.0,128.0,0.0001
MLP Regressor,50409.177313126864,,430.0,128.0,0.0001
MLP Regressor,50419.539012029636,,490.0,128.0,0.0001
MLP Regressor,50415.20172409448,,490.0,32.0,0.0001
MLP Regressor,50118.835450353894,,490.0,32.0,0.001
MLP Regressor,50197.70828192146,,490.0,32.0,0.0003
MLP Regressor,50129.97352877999,,490.0,32.0,0.001
MLP Regressor,50122.63520727452,,490.0,32.0,0.001
MLP Regressor,50125.227954449045,,490.0,32.0,0.001
MLP Regressor,50126.71267300321,,490.0,128.0,0.001
MLP Regressor,50124.969757665465,,490.0,128.0,0.001
MLP Regressor,50271.442216589465,,490.0,128.0,0.0003
MLP Regressor,50052.96103390096,,490.0,128.0,0.003
MLP Regressor,50037.40782054002,,490.0,128.0,0.003
MLP Regressor,49950.481563110035,,490.0,64.0,0.003
MLP Regressor,49969.05120570699,,490.0,32.0,0.003
MLP Regressor,50110.93286871999,,350.0,32.0,0.003
LightGBM Regressor,11553.767957913693,1449.0,,,
LightGBM Regressor,17226.882098106886,765.0,,,
LightGBM Regressor,27743.706470048295,338.0,,,
LightGBM Regressor,41516.198119258916,78.0,,,
LightGBM Regressor,19728.697345919223,627.0,,,
FNN Regressor,50483.40768186805,,310.0,64.0,0.001
FNN Regressor,50489.56576593496,,310.0,64.0,0.0003
FNN Regressor,50488.913131208414,,310.0,32.0,0.0003
LightGBM Regressor,34324.78446683727,206.0,,,
LightGBM Regressor,36975.95962175357,153.0,,,
LightGBM Regressor,35179.92443408344,191.0,,,
LightGBM Regressor,15100.749658901095,949.0,,,
LightGBM Regressor,30928.599206657687,262.0,,,
LightGBM Regressor,20392.80795015296,596.0,,,
LightGBM Regressor,22639.01703815978,503.0,,,
LightGBM Regressor,28030.82423470697,330.0,,,
LightGBM Regressor,13619.324118011256,1123.0,,,
LightGBM Regressor,15486.522178944517,901.0,,,
LightGBM Regressor,11819.325910072586,1401.0,,,
Logistic Regressor,50475.7645915508,,320.0,128.0,0.001
Logistic Regressor,50476.3996957992,,320.0,128.0,0.001
Logistic Regressor,50485.54511740364,,320.0,64.0,0.001
Logistic Regressor,50477.143366806784,,340.0,64.0,0.001
Logistic Regressor,50476.391745407294,,340.0,128.0,0.001
FNN Regressor,50490.306747811126,,310.0,32.0,0.0003
LightGBM Regressor,11284.818722570526,1496.0,,,
LightGBM Regressor,10025.709751722803,1930.0,,,
LightGBM Regressor,12059.690116329373,1364.0,,,
Logistic Regressor,50477.62240935824,,340.0,64.0,0.001
Logistic Regressor,50475.94927933765,,480.0,64.0,0.001
Logistic Regressor,50470.191539299325,,480.0,256.0,0.001
Logistic Regressor,50487.45685326132,,480.0,256.0,0.0003
Logistic Regressor,50482.72229201826,,480.0,256.0,0.0003
MLP Regressor,50126.34411988996,,350.0,64.0,0.003
MLP Regressor,50133.47295768113,,350.0,64.0,0.001
MLP Regressor,50137.31755615765,,360.0,64.0,0.001
MLP Regressor,50134.41626223383,,360.0,128.0,0.001
MLP Regressor,50131.297392083725,,360.0,32.0,0.001
MLP Regressor,50219.7452719673,,180.0,32.0,0.001
XGBoost Regressor,3426.6033862984464,1421.0,,,
FNN Regressor,50489.08748770643,,310.0,128.0,0.0003
FNN Regressor,50462.90706830543,,310.0,128.0,0.003
FNN Regressor,50476.48479606819,,360.0,128.0,0.003
FNN Regressor,50438.64603415778,,360.0,32.0,0.003
LightGBM Regressor,10025.709751722803,1930.0,,,
XGBoost Regressor,3426.6033862984464,1120.0,,,
XGBoost Regressor,3426.6033862984464,1124.0,,,
XGBoost Regressor,3426.6033814680172,780.0,,,
XGBoost Regressor,3426.5152667356724,309.0,,,
XGBoost Regressor,3426.592463354909,440.0,,,
XGBoost Regressor,3426.5372087933474,328.0,,,
XGBoost Regressor,3426.5911174791904,468.0,,,
XGBoost Regressor,3426.59502683686,630.0,,,
MLP Regressor,50136.60257319541,,300.0,32.0,0.001
MLP Regressor,50141.912532047616,,300.0,32.0,0.001
FNN Regressor,50478.71008027384,,360.0,32.0,0.003
FNN Regressor,50104.49987996471,,360.0,32.0,0.01
FNN Regressor,50467.9666290031,,360.0,32.0,0.001
FNN Regressor,50476.40180579862,,360.0,32.0,0.001
FNN Regressor,50479.86432312756,,360.0,16.0,0.001
FNN Regressor,47927.06285032686,,360.0,16.0,0.03
FNN Regressor,49592.03772409904,,280.0,16.0,0.03
FNN Regressor,49024.235176252296,,330.0,16.0,0.03
FNN Regressor,50126.303324400404,,400.0,16.0,0.03
FNN Regressor,48818.315147379435,,330.0,16.0,0.03
