model,score,epochs,batch_size,lr,num_boost_round
MLP Regressor,3.417294943581513,420.0,32.0,0.001,
MLP Regressor,2.330279451179218,420.0,128.0,0.001,
MLP Regressor,2.8890344426992502,470.0,128.0,0.001,
MLP Regressor,2.194282470403648,470.0,128.0,0.001,
MLP Regressor,2.270016286335031,470.0,256.0,0.001,
MLP Regressor,2.5769367604621447,470.0,256.0,0.001,
MLP Regressor,2.296396970281607,470.0,256.0,0.003,
MLP Regressor,2.2236729089501974,470.0,64.0,0.003,
MLP Regressor,3.446603028785085,280.0,64.0,0.003,
MLP Regressor,4.506062534771552,280.0,64.0,0.0003,
FNN Regressor,0.7361732724218408,240.0,16.0,0.003,
FNN Regressor,0.6112198627911423,360.0,16.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,745.0
XGBoost Regressor,0.4326545802089993,,,,69.0
XGBoost Regressor,0.43134661293825377,,,,428.0
LightGBM Regressor,0.46159804467403287,,,,1861.0
LightGBM Regressor,0.46694149517303807,,,,1006.0
LightGBM Regressor,0.6439375306056435,,,,218.0
XGBoost Regressor,0.43134661293825377,,,,1350.0
LightGBM Regressor,0.502446627016864,,,,624.0
LightGBM Regressor,0.4701251528587906,,,,938.0
LightGBM Regressor,0.461575423402693,,,,1880.0
LightGBM Regressor,0.4617115374197739,,,,1922.0
LightGBM Regressor,0.46154809106833067,,,,1434.0
MLP Regressor,4.540170423123867,280.0,64.0,0.0003,
FNN Regressor,0.6043963492967495,480.0,16.0,0.003,
FNN Regressor,0.6064949298602431,480.0,16.0,0.01,
FNN Regressor,0.7533337996723588,430.0,16.0,0.01,
FNN Regressor,17.788671076225995,430.0,16.0,0.0003,
MLP Regressor,3.8164858034462035,320.0,64.0,0.0003,
MLP Regressor,3.817459029595491,450.0,64.0,0.0003,
LightGBM Regressor,0.461500184074231,,,,1756.0
LightGBM Regressor,0.46153863577571014,,,,1755.0
LightGBM Regressor,0.46167365929148385,,,,1496.0
LightGBM Regressor,0.4617313056636713,,,,1407.0
LightGBM Regressor,0.46149600157406523,,,,1623.0
MLP Regressor,4.421990696103671,280.0,64.0,0.0003,
MLP Regressor,4.130523877847628,280.0,256.0,0.0003,
MLP Regressor,4.313161393502105,240.0,256.0,0.0003,
MLP Regressor,7.34741106229702,130.0,256.0,0.0003,
MLP Regressor,4.602779362769425,130.0,256.0,0.0003,
MLP Regressor,4.475063501760399,130.0,128.0,0.0003,
MLP Regressor,3.0825606504803313,330.0,128.0,0.0003,
MLP Regressor,5.154415886095706,330.0,128.0,0.0001,
MLP Regressor,4.212010736038641,330.0,128.0,0.0001,
MLP Regressor,4.60400455934522,330.0,32.0,0.0001,
MLP Regressor,4.156261486961284,330.0,128.0,0.0001,
MLP Regressor,4.5635172050971295,330.0,128.0,0.0001,
MLP Regressor,4.112246747301207,450.0,128.0,0.0001,
MLP Regressor,4.109595281930618,450.0,64.0,0.0001,
Logistic Regressor,9.671009416414194,280.0,128.0,0.003,
Logistic Regressor,24.553015176029813,280.0,64.0,0.003,
Logistic Regressor,23.546971359779253,410.0,64.0,0.003,
Logistic Regressor,14.608075531998017,260.0,64.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,1168.0
XGBoost Regressor,0.43134661293825377,,,,1547.0
XGBoost Regressor,0.43134661293825377,,,,1299.0
XGBoost Regressor,0.43134661293825377,,,,1250.0
MLP Regressor,4.510302989249547,370.0,64.0,0.0001,
MLP Regressor,4.394451717445484,370.0,256.0,0.0001,
MLP Regressor,4.505733220435843,370.0,256.0,0.0001,
MLP Regressor,3.893687179567499,370.0,256.0,0.0003,
MLP Regressor,4.230244904394778,370.0,128.0,0.0003,
FNN Regressor,18.367098028717844,430.0,16.0,0.0003,
Logistic Regressor,13.903992162334287,200.0,64.0,0.003,
FNN Regressor,17.68471935704542,430.0,16.0,0.0003,
LightGBM Regressor,0.46239127792348356,,,,1552.0
XGBoost Regressor,0.43134661293825377,,,,1955.0
XGBoost Regressor,0.43134661293825377,,,,1498.0
XGBoost Regressor,0.43134661293825377,,,,1607.0
MLP Regressor,4.674211093046328,310.0,128.0,0.0003,
MLP Regressor,4.228229006889004,310.0,128.0,0.0003,
MLP Regressor,4.4337830659928015,250.0,128.0,0.0003,
MLP Regressor,4.739340369055114,180.0,128.0,0.0003,
MLP Regressor,4.444455213225619,180.0,128.0,0.001,
MLP Regressor,4.092173536884494,180.0,128.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,1859.0
XGBoost Regressor,0.43134661293825377,,,,1429.0
LightGBM Regressor,0.4614986030207138,,,,1629.0
LightGBM Regressor,0.49622320209575427,,,,661.0
LightGBM Regressor,0.6809032045898141,,,,171.0
LightGBM Regressor,0.521747188281812,,,,527.0
LightGBM Regressor,0.4618865691945281,,,,1462.0
LightGBM Regressor,0.4780366686856125,,,,825.0
LightGBM Regressor,0.4838548532419006,,,,762.0
LightGBM Regressor,0.6773793696936536,,,,176.0
LightGBM Regressor,0.4714977531513659,,,,924.0
LightGBM Regressor,0.49408013005283385,,,,676.0
LightGBM Regressor,0.46967126820909466,,,,948.0
LightGBM Regressor,0.7041930394415978,,,,142.0
LightGBM Regressor,0.7262201806830735,,,,121.0
LightGBM Regressor,0.5892445175622696,,,,311.0
LightGBM Regressor,0.4681969683192873,,,,987.0
LightGBM Regressor,0.46208976421743087,,,,1525.0
LightGBM Regressor,0.5111053925861861,,,,574.0
LightGBM Regressor,0.47595559885567285,,,,852.0
LightGBM Regressor,0.46179762807409475,,,,1808.0
LightGBM Regressor,0.46193278620050016,,,,1516.0
LightGBM Regressor,0.4615167039771833,,,,1865.0
LightGBM Regressor,0.46220079792426244,,,,1531.0
LightGBM Regressor,0.49556208435782934,,,,663.0
LightGBM Regressor,0.5130057405018205,,,,567.0
LightGBM Regressor,0.7501696770260564,,,,96.0
LightGBM Regressor,0.820313133800781,,,,59.0
Logistic Regressor,4.612144908724403,200.0,64.0,0.003,
MLP Regressor,3.0004031482282145,380.0,128.0,0.003,
MLP Regressor,3.907705375923889,270.0,128.0,0.003,
MLP Regressor,4.478032610796744,130.0,128.0,0.003,
MLP Regressor,4.637465701716025,130.0,128.0,0.0003,
MLP Regressor,4.5508603998259245,130.0,32.0,0.0003,
MLP Regressor,5.223086220801116,130.0,64.0,0.0003,
XGBoost Regressor,0.43134661293825377,,,,1416.0
XGBoost Regressor,0.43134661293825377,,,,981.0
XGBoost Regressor,0.43134661293825377,,,,900.0
XGBoost Regressor,0.43134661293825377,,,,825.0
XGBoost Regressor,0.43134661293825377,,,,1166.0
XGBoost Regressor,0.43134661293825377,,,,1582.0
XGBoost Regressor,0.43134661293825377,,,,1763.0
XGBoost Regressor,0.43134661293825377,,,,1582.0
XGBoost Regressor,0.43134661293825377,,,,1691.0
XGBoost Regressor,0.43134661293825377,,,,979.0
XGBoost Regressor,0.43134661293825377,,,,586.0
XGBoost Regressor,0.42969620362820715,,,,171.0
XGBoost Regressor,0.43134661293825377,,,,953.0
XGBoost Regressor,0.4301479112569184,,,,181.0
XGBoost Regressor,0.43134656517513376,,,,272.0
XGBoost Regressor,0.43762860035796053,,,,56.0
FNN Regressor,3.8429149647062784,430.0,16.0,0.001,
FNN Regressor,2.7694300961454927,430.0,32.0,0.001,
FNN Regressor,5.605982739076346,430.0,64.0,0.001,
FNN Regressor,3.84485588777271,430.0,64.0,0.001,
Logistic Regressor,5.525326439982241,200.0,32.0,0.003,
Logistic Regressor,10.756090600913264,200.0,32.0,0.003,
Logistic Regressor,5.631298900370833,200.0,32.0,0.003,
Logistic Regressor,16.164639418808814,200.0,128.0,0.003,
FNN Regressor,3.3417380252436137,490.0,64.0,0.001,
MLP Regressor,6.923849122852737,130.0,64.0,0.0001,
MLP Regressor,4.930138842139744,210.0,64.0,0.0001,
MLP Regressor,4.260771037122607,210.0,64.0,0.0003,
MLP Regressor,4.375186888875023,210.0,64.0,0.0003,
MLP Regressor,6.096010460231359,100.0,64.0,0.0003,
MLP Regressor,4.6574893510209545,100.0,64.0,0.0003,
MLP Regressor,4.484503848419432,100.0,64.0,0.003,
MLP Regressor,3.811813400792361,240.0,64.0,0.003,
LightGBM Regressor,0.6601843600578288,,,,197.0
LightGBM Regressor,0.4811734794068436,,,,789.0
LightGBM Regressor,0.5677469003420378,,,,363.0
LightGBM Regressor,0.46891475660779725,,,,957.0
LightGBM Regressor,0.507329034933151,,,,595.0
LightGBM Regressor,0.786206016453418,,,,72.0
FNN Regressor,1.9141669146176146,440.0,64.0,0.001,
FNN Regressor,2.9178510636718022,440.0,64.0,0.001,
FNN Regressor,7.399900913633357,310.0,64.0,0.001,
FNN Regressor,7.986692508014617,310.0,64.0,0.001,
LightGBM Regressor,0.522005891934332,,,,526.0
LightGBM Regressor,0.4617431012848966,,,,1499.0
LightGBM Regressor,0.5205094802361507,,,,534.0
LightGBM Regressor,0.4828230692824996,,,,769.0
LightGBM Regressor,0.4641166678263789,,,,1150.0
XGBoost Regressor,0.43134661293825377,,,,925.0
LightGBM Regressor,0.4681969683192873,,,,987.0
LightGBM Regressor,0.46326420111737965,,,,1232.0
MLP Regressor,3.824375715810191,240.0,128.0,0.003,
MLP Regressor,4.004842877805841,240.0,128.0,0.003,
XGBoost Regressor,0.43094306802534105,,,,224.0
XGBoost Regressor,0.43134661293825377,,,,881.0
MLP Regressor,3.2442377085141008,420.0,128.0,0.003,
MLP Regressor,3.6284770234221195,420.0,128.0,0.001,
MLP Regressor,5.637686434227431,420.0,128.0,0.0001,
MLP Regressor,4.224414839768433,420.0,32.0,0.0001,
FNN Regressor,8.14416434115993,310.0,16.0,0.001,
FNN Regressor,15.017431265014114,170.0,16.0,0.001,
FNN Regressor,2.857615136711543,170.0,16.0,0.003,
LightGBM Regressor,0.4885612806622168,,,,722.0
LightGBM Regressor,0.4615872401489175,,,,1444.0
LightGBM Regressor,0.46174649222767644,,,,1934.0
LightGBM Regressor,0.46192602921457043,,,,1976.0
LightGBM Regressor,0.46121653346683683,,,,1741.0
LightGBM Regressor,0.46145299072312235,,,,1732.0
LightGBM Regressor,0.4641013770083427,,,,1161.0
LightGBM Regressor,0.46238136181351663,,,,1544.0
LightGBM Regressor,0.47750317851232726,,,,829.0
LightGBM Regressor,0.46442089211481485,,,,1099.0
LightGBM Regressor,0.6550583680844951,,,,203.0
LightGBM Regressor,0.463932794866723,,,,1136.0
LightGBM Regressor,0.47269341764003875,,,,893.0
LightGBM Regressor,0.4643041805208396,,,,1104.0
LightGBM Regressor,0.4616640396473278,,,,1454.0
LightGBM Regressor,0.46214198434827164,,,,1575.0
LightGBM Regressor,0.4616521901928095,,,,1885.0
LightGBM Regressor,0.4614531488122762,,,,1682.0
LightGBM Regressor,0.4615294508952734,,,,1867.0
LightGBM Regressor,0.4616521901928095,,,,1885.0
LightGBM Regressor,0.4624928439205924,,,,1339.0
LightGBM Regressor,0.46529226565726134,,,,1062.0
LightGBM Regressor,0.7407367066992678,,,,108.0
MLP Regressor,4.306976004194079,370.0,32.0,0.0001,
MLP Regressor,4.39383160906407,370.0,128.0,0.0001,
MLP Regressor,4.577155501111155,370.0,256.0,0.0001,
XGBoost Regressor,0.43134661293825377,,,,389.0
XGBoost Regressor,0.43134661293825377,,,,531.0
XGBoost Regressor,0.43134661293825377,,,,1087.0
XGBoost Regressor,0.43134661293825377,,,,1004.0
XGBoost Regressor,0.43134661293825377,,,,1302.0
XGBoost Regressor,0.43134661293825377,,,,356.0
XGBoost Regressor,0.4297185139332401,,,,133.0
FNN Regressor,0.7808692563659528,170.0,16.0,0.01,
FNN Regressor,0.9391238567331186,170.0,16.0,0.03,
FNN Regressor,15.106068558384363,170.0,16.0,0.001,
FNN Regressor,15.973205115845078,170.0,32.0,0.001,
FNN Regressor,7.630642785785837,310.0,32.0,0.001,
FNN Regressor,7.929567572998428,310.0,64.0,0.001,
FNN Regressor,18.77195523189064,100.0,64.0,0.001,
FNN Regressor,14.257988078270843,190.0,64.0,0.001,
FNN Regressor,13.712020744562798,190.0,32.0,0.001,
FNN Regressor,18.152196506741927,120.0,32.0,0.001,
FNN Regressor,0.9052406904131366,120.0,32.0,0.03,
FNN Regressor,5.826164807019475,120.0,32.0,0.003,
FNN Regressor,5.919054210923299,120.0,16.0,0.003,
FNN Regressor,2.7746124264047287,170.0,16.0,0.003,
FNN Regressor,0.659735956235501,250.0,16.0,0.003,
FNN Regressor,0.8884263940017827,250.0,32.0,0.003,
FNN Regressor,0.6757017186056702,250.0,32.0,0.01,
LightGBM Regressor,0.5745761342232734,,,,346.0
LightGBM Regressor,0.4698783128426757,,,,943.0
LightGBM Regressor,0.46214797645576844,,,,1566.0
LightGBM Regressor,0.49556208435782934,,,,663.0
LightGBM Regressor,0.5513693751864164,,,,413.0
FNN Regressor,0.5821972048492007,270.0,32.0,0.01,
FNN Regressor,0.6794012861237537,270.0,32.0,0.01,
FNN Regressor,0.5669711685090866,290.0,32.0,0.01,
FNN Regressor,0.5814826814665444,290.0,128.0,0.01,
FNN Regressor,0.6638940437009713,180.0,128.0,0.01,
LightGBM Regressor,0.47871200710577183,,,,820.0
LightGBM Regressor,0.5511490198695399,,,,414.0
LightGBM Regressor,0.5485988122063777,,,,425.0
LightGBM Regressor,0.46868153488435593,,,,978.0
LightGBM Regressor,0.46345790400683584,,,,1219.0
LightGBM Regressor,0.46156066744887847,,,,1426.0
LightGBM Regressor,0.46310131719719294,,,,1234.0
LightGBM Regressor,0.5530352766180308,,,,408.0
LightGBM Regressor,0.5384156262543521,,,,464.0
LightGBM Regressor,0.4717790059051085,,,,915.0
MLP Regressor,4.4127446793206495,460.0,256.0,0.0001,
MLP Regressor,4.764467225071841,460.0,256.0,0.0001,
MLP Regressor,3.912317801378311,460.0,256.0,0.0001,
LightGBM Regressor,0.4618955637177113,,,,1411.0
FNN Regressor,1.8247553775934995,180.0,128.0,0.003,
FNN Regressor,0.6875885515187102,180.0,128.0,0.01,
FNN Regressor,0.6386495495245499,190.0,128.0,0.01,
LightGBM Regressor,0.4679864601932008,,,,988.0
LightGBM Regressor,0.5139081957631666,,,,564.0
LightGBM Regressor,0.4617769273685477,,,,1500.0
LightGBM Regressor,0.4619259223616299,,,,1469.0
LightGBM Regressor,0.4616194576726292,,,,1860.0
LightGBM Regressor,0.4669956430756396,,,,1001.0
LightGBM Regressor,0.4614423700895669,,,,1631.0
LightGBM Regressor,0.4638101883769734,,,,1204.0
LightGBM Regressor,0.4626540853365976,,,,1311.0
LightGBM Regressor,0.4613876009134694,,,,1659.0
LightGBM Regressor,0.4624718501081739,,,,1350.0
LightGBM Regressor,0.5052883431801126,,,,606.0
LightGBM Regressor,0.5783867780538101,,,,338.0
MLP Regressor,5.400453325935858,280.0,256.0,0.0001,
MLP Regressor,4.361551515678896,380.0,256.0,0.0001,
MLP Regressor,3.5738107580203025,380.0,256.0,0.0003,
LightGBM Regressor,0.4955072605823818,,,,664.0
MLP Regressor,4.014238168304293,380.0,64.0,0.0003,
MLP Regressor,3.5469331512688203,380.0,64.0,0.003,
MLP Regressor,4.114932026150827,380.0,64.0,0.0003,
XGBoost Regressor,0.4295082348104934,,,,137.0
XGBoost Regressor,0.43134661293825377,,,,395.0
XGBoost Regressor,0.43134661293825377,,,,867.0
XGBoost Regressor,0.43134661293825377,,,,836.0
XGBoost Regressor,0.43134661293825377,,,,1321.0
LightGBM Regressor,0.46385970087020806,,,,1198.0
LightGBM Regressor,0.46128575599127813,,,,1736.0
LightGBM Regressor,0.46190497346507625,,,,1468.0
MLP Regressor,4.4210948728637405,340.0,64.0,0.0003,
MLP Regressor,3.87524058460888,340.0,64.0,0.0003,
MLP Regressor,3.665718309947138,340.0,64.0,0.001,
MLP Regressor,2.474799950614252,340.0,128.0,0.001,
LightGBM Regressor,0.4618975211784449,,,,1503.0
MLP Regressor,4.650065442533433,340.0,128.0,0.0001,
MLP Regressor,2.5219060300243297,340.0,128.0,0.001,
MLP Regressor,2.473788842968087,340.0,64.0,0.001,
MLP Regressor,2.3194852002793653,490.0,64.0,0.001,
MLP Regressor,3.7238506197351766,400.0,64.0,0.001,
Logistic Regressor,34.47223945246115,50.0,128.0,0.003,
FNN Regressor,0.5794079355983123,380.0,128.0,0.01,
FNN Regressor,18.353405110077336,380.0,128.0,0.0003,
FNN Regressor,21.38151010012819,380.0,128.0,0.0001,
FNN Regressor,22.340327560796997,250.0,128.0,0.0001,
FNN Regressor,22.443373376318352,250.0,32.0,0.0001,
FNN Regressor,22.40188054496741,250.0,64.0,0.0001,
FNN Regressor,22.87527497820916,130.0,64.0,0.0001,
FNN Regressor,22.44108086486263,340.0,64.0,0.0001,
FNN Regressor,22.219361855135173,340.0,64.0,0.0001,
FNN Regressor,22.061819543142473,440.0,64.0,0.0001,
FNN Regressor,21.85106999014058,440.0,16.0,0.0001,
XGBoost Regressor,0.43134661293825377,,,,668.0
XGBoost Regressor,0.43134661293825377,,,,1073.0
XGBoost Regressor,0.43134661293825377,,,,1191.0
XGBoost Regressor,0.43134661265972324,,,,297.0
XGBoost Regressor,0.43136300178937187,,,,102.0
FNN Regressor,0.6176778975345382,440.0,16.0,0.003,
MLP Regressor,3.126742425674209,320.0,64.0,0.001,
MLP Regressor,3.904269259591988,320.0,128.0,0.001,
MLP Regressor,2.9167536602627107,320.0,64.0,0.001,
MLP Regressor,4.263086770754014,320.0,32.0,0.001,
FNN Regressor,4.062617797358253,440.0,16.0,0.001,
FNN Regressor,0.5886893156993467,440.0,16.0,0.01,
FNN Regressor,0.5909415868202201,440.0,32.0,0.01,
FNN Regressor,0.610435506512021,440.0,32.0,0.01,
FNN Regressor,0.555060831220928,440.0,64.0,0.01,
FNN Regressor,0.5795782504472465,440.0,64.0,0.01,
FNN Regressor,0.5709773364793138,440.0,32.0,0.01,
FNN Regressor,0.6355359362278378,440.0,32.0,0.01,
FNN Regressor,0.6089117695941656,440.0,32.0,0.01,
FNN Regressor,0.600790769087306,440.0,64.0,0.01,
Logistic Regressor,16.26669026218746,170.0,128.0,0.003,
Logistic Regressor,10.453104394769507,360.0,128.0,0.003,
Logistic Regressor,7.636970392641777,280.0,128.0,0.003,
Logistic Regressor,30.756043281268074,280.0,256.0,0.003,
Logistic Regressor,16.973156317222667,280.0,256.0,0.003,
Logistic Regressor,5.804917011011067,280.0,64.0,0.003,
FNN Regressor,0.6437992737677913,440.0,32.0,0.01,
Logistic Regressor,6.550858251122596,280.0,64.0,0.003,
Logistic Regressor,6.570512989305453,280.0,16.0,0.003,
Logistic Regressor,4.371461226889816,280.0,64.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,1057.0
FNN Regressor,0.6145750834728996,360.0,32.0,0.01,
FNN Regressor,0.6525955917706088,360.0,32.0,0.01,
FNN Regressor,0.5567778971019501,360.0,64.0,0.01,
FNN Regressor,0.6433088483871552,160.0,64.0,0.01,
FNN Regressor,0.639134866817121,370.0,64.0,0.01,
FNN Regressor,0.5874722378891274,220.0,64.0,0.01,
Logistic Regressor,16.934890580019225,200.0,64.0,0.003,
Logistic Regressor,9.985158030725584,200.0,256.0,0.003,
Logistic Regressor,25.69522352220706,90.0,256.0,0.003,
LightGBM Regressor,0.46199090751766436,,,,1913.0
FNN Regressor,0.6472745662778271,220.0,16.0,0.01,
FNN Regressor,0.685382196688891,220.0,16.0,0.01,
FNN Regressor,0.5598423832771198,220.0,32.0,0.01,
FNN Regressor,0.6767974925909421,220.0,32.0,0.01,
Logistic Regressor,5.354885355408503,160.0,256.0,0.003,
Logistic Regressor,10.398675056556524,160.0,64.0,0.003,
Logistic Regressor,20.791319640986448,100.0,64.0,0.003,
Logistic Regressor,12.318771764844422,100.0,32.0,0.003,
Logistic Regressor,36.52777868482764,150.0,32.0,0.003,
Logistic Regressor,21.70083868395051,150.0,32.0,0.001,
Logistic Regressor,12.213236979040213,150.0,16.0,0.001,
Logistic Regressor,7.805154972621957,150.0,16.0,0.001,
Logistic Regressor,9.624187234476285,150.0,16.0,0.003,
Logistic Regressor,51.13890795500581,110.0,16.0,0.003,
LightGBM Regressor,0.46533841025658373,,,,1057.0
FNN Regressor,0.6363058208852327,220.0,32.0,0.01,
FNN Regressor,2.427485979687679,110.0,32.0,0.01,
FNN Regressor,1.5510593007162543,110.0,128.0,0.01,
FNN Regressor,1.3967819807768391,130.0,128.0,0.01,
FNN Regressor,0.5991457796628563,220.0,128.0,0.01,
Logistic Regressor,4.74145006731396,300.0,16.0,0.003,
Logistic Regressor,5.501184195812646,300.0,16.0,0.01,
Logistic Regressor,6.127600147472919,220.0,16.0,0.01,
Logistic Regressor,8.654026923699863,220.0,16.0,0.003,
FNN Regressor,0.5831219765489775,220.0,256.0,0.01,
FNN Regressor,0.8712284891475692,220.0,128.0,0.01,
FNN Regressor,0.6628070153987077,220.0,32.0,0.01,
FNN Regressor,0.6018867358231899,220.0,64.0,0.01,
FNN Regressor,0.7934430102147189,220.0,64.0,0.01,
FNN Regressor,0.7344319409527029,220.0,16.0,0.01,
FNN Regressor,0.6916185173268967,220.0,16.0,0.01,
XGBoost Regressor,0.43134661293825377,,,,599.0
XGBoost Regressor,0.43134661293825377,,,,410.0
XGBoost Regressor,0.43134661293825377,,,,1271.0
XGBoost Regressor,0.43134661293825377,,,,1763.0
XGBoost Regressor,0.43134661293825377,,,,1536.0
XGBoost Regressor,0.43134661293825377,,,,978.0
XGBoost Regressor,0.43134661293825377,,,,1161.0
XGBoost Regressor,0.43134661293825377,,,,1752.0
XGBoost Regressor,0.43134661293825377,,,,1404.0
XGBoost Regressor,0.43134661293825377,,,,1423.0
XGBoost Regressor,0.43134661293825377,,,,1296.0
XGBoost Regressor,0.43134661293825377,,,,1425.0
XGBoost Regressor,0.43134661293825377,,,,1099.0
LightGBM Regressor,0.7585939914427396,,,,89.0
XGBoost Regressor,0.4295082348104934,,,,137.0
XGBoost Regressor,0.43134661293825377,,,,553.0
XGBoost Regressor,0.43134661293825377,,,,1407.0
LightGBM Regressor,0.5489115921601304,,,,424.0
LightGBM Regressor,0.5552585172494596,,,,402.0
LightGBM Regressor,0.46279539331901093,,,,1308.0
Logistic Regressor,4.959423405751294,220.0,16.0,0.003,
Logistic Regressor,4.190003190039949,310.0,16.0,0.003,
MLP Regressor,4.474693239644257,170.0,32.0,0.001,
MLP Regressor,2.313021359338316,390.0,32.0,0.001,
MLP Regressor,2.850071837268201,350.0,32.0,0.001,
MLP Regressor,4.029082334230958,270.0,32.0,0.001,
MLP Regressor,2.5089374779145377,430.0,32.0,0.001,
MLP Regressor,3.5493008623204303,430.0,32.0,0.0003,
MLP Regressor,2.792436500117309,430.0,128.0,0.0003,
MLP Regressor,2.451751966122964,430.0,128.0,0.001,
MLP Regressor,4.7534519596915015,430.0,128.0,0.0003,
FNN Regressor,1.3577620754645208,220.0,16.0,0.003,
FNN Regressor,0.6194557060391371,220.0,16.0,0.01,
FNN Regressor,0.7188328129666427,340.0,16.0,0.01,
FNN Regressor,1.263644466415446,340.0,64.0,0.01,
FNN Regressor,0.6025581044554702,340.0,16.0,0.01,
FNN Regressor,0.56961384988791,460.0,16.0,0.01,
